anio,mes,codigo_dane,municipio,area_operativa,latitud,longitud,fecha,especie,condicion,vacuna,lote,vacunaciones
2026,6,76233,DAGUA,ARO SUR CALI,3.57289,-76.6476,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57289,-76.6476,2026-06-06,CANINO,REVACUNADO,RABICAN,RAC261,5
2026,6,76233,DAGUA,ARO SUR CALI,3.57289,-76.64762,2026-06-06,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1
2026,6,76233,DAGUA,ARO SUR CALI,3.5729,-76.64755,2026-06-06,CANINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.5729,-76.64757,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.5729,-76.64759,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.5729,-76.64759,2026-06-06,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.5729,-76.64769,2026-06-06,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57291,-76.64758,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57291,-76.64763,2026-06-06,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57291,-76.64771,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57292,-76.64762,2026-06-06,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57293,-76.64759,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.57293,-76.64759,2026-06-06,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2
2026,6,76233,DAGUA,ARO SUR CALI,3.57293,-76.64763,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57293,-76.64763,2026-06-06,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57294,-76.6476,2026-06-06,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57349,-76.66101,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57349,-76.66101,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,5
2026,6,76233,DAGUA,ARO SUR CALI,3.57349,-76.66101,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57369,-76.6466,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57369,-76.65112,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.57405,-76.64733,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57413,-76.64777,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57432,-76.64748,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57433,-76.64491,2026-06-30,CANINO,PRIMERA VEZ,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.57433,-76.64491,2026-06-30,CANINO,PRIMERA VEZ,RABICAN,RAC262,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57433,-76.64491,2026-06-30,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57433,-76.64491,2026-06-30,FELINO,PRIMERA VEZ,RABICAN,RAC261,8
2026,6,76233,DAGUA,ARO SUR CALI,3.57433,-76.64491,2026-06-30,FELINO,PRIMERA VEZ,RABICAN,RAC262,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57435,-76.64792,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57435,-76.64792,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57436,-76.64791,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57436,-76.64929,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57437,-76.64928,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57438,-76.6484,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57441,-76.64746,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57442,-76.64747,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57442,-76.64927,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57453,-76.6493,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57453,-76.6493,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,7
2026,6,76233,DAGUA,ARO SUR CALI,3.57457,-76.64709,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57457,-76.64709,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC263,2
2026,6,76233,DAGUA,ARO SUR CALI,3.57462,-76.64692,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57467,-76.64767,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.5747,-76.64939,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,2
2026,6,76233,DAGUA,ARO SUR CALI,3.57477,-76.64767,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,2
2026,6,76233,DAGUA,ARO SUR CALI,3.57479,-76.6477,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57499,-76.64852,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57511,-76.64791,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57536,-76.64808,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57537,-76.6481,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.5754,-76.64807,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57541,-76.64808,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.5755,-76.64791,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.5755,-76.6482,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57551,-76.64818,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57551,-76.64822,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57557,-76.64812,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.5756,-76.64818,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57563,-76.64819,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57576,-76.64823,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57577,-76.64736,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57579,-76.64824,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.5758,-76.64827,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57581,-76.64828,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57582,-76.64778,2026-06-05,CANINO,REVACUNADO,RABICAN,RAC261,4
2026,6,76233,DAGUA,ARO SUR CALI,3.57582,-76.64778,2026-06-05,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57582,-76.64778,2026-06-05,FELINO,REVACUNADO,RABICAN,RAC261,5
2026,6,76233,DAGUA,ARO SUR CALI,3.57582,-76.65205,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57583,-76.64774,2026-06-05,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57583,-76.64826,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57585,-76.64829,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57588,-76.64735,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57591,-76.64729,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57592,-76.64776,2026-06-05,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57593,-76.65381,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57596,-76.64776,2026-06-05,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57598,-76.64812,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57598,-76.65334,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57599,-76.65334,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57599,-76.65334,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,5
2026,6,76233,DAGUA,ARO SUR CALI,3.57602,-76.65406,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57608,-76.64718,2026-06-30,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57608,-76.64789,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57609,-76.64785,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC263,2
2026,6,76233,DAGUA,ARO SUR CALI,3.57611,-76.64846,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57612,-76.64785,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57612,-76.64785,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC263,2
2026,6,76233,DAGUA,ARO SUR CALI,3.57613,-76.6485,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57616,-76.64787,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57616,-76.64861,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57617,-76.64808,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,2
2026,6,76233,DAGUA,ARO SUR CALI,3.57617,-76.64808,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57617,-76.64866,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.5762,-76.64868,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57621,-76.64861,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57621,-76.64865,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57626,-76.65212,2026-06-19,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57627,-76.64714,2026-06-30,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57627,-76.64714,2026-06-30,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57632,-76.64881,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57633,-76.64879,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57634,-76.64882,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57662,-76.65161,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57665,-76.65201,2026-06-19,CANINO,REVACUNADO,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.57669,-76.65162,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,4
2026,6,76233,DAGUA,ARO SUR CALI,3.57673,-76.64712,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57673,-76.65162,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57673,-76.65162,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57676,-76.64712,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,6
2026,6,76233,DAGUA,ARO SUR CALI,3.57676,-76.64712,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57682,-76.64882,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57694,-76.64883,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57695,-76.64882,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57706,-76.64904,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57707,-76.64902,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57708,-76.64904,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,4
2026,6,76233,DAGUA,ARO SUR CALI,3.57708,-76.64905,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57708,-76.64907,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57709,-76.64905,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57711,-76.64244,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57711,-76.64244,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57711,-76.65247,2026-06-19,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57712,-76.64246,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57712,-76.65223,2026-06-19,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57714,-76.65259,2026-06-19,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57715,-76.64905,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC263,2
2026,6,76233,DAGUA,ARO SUR CALI,3.57715,-76.64905,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57715,-76.65221,2026-06-19,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57718,-76.64906,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC273,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57718,-76.65236,2026-06-19,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57719,-76.65232,2026-06-19,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57735,-76.65236,2026-06-19,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57743,-76.65245,2026-06-19,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57744,-76.65246,2026-06-19,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57783,-76.64356,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.57857,-76.65131,2026-06-19,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.57901,-76.64233,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.58029,-76.64037,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.58123,-76.64181,2026-06-19,CANINO,REVACUNADO,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.58123,-76.64181,2026-06-19,FELINO,PRIMERA VEZ,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.58123,-76.64181,2026-06-19,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.58123,-76.64181,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.59235,-76.64253,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.59827,-76.64651,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.59827,-76.64651,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC261,4
2026,6,76233,DAGUA,ARO SUR CALI,3.60474,-76.64542,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.60525,-76.64194,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6053,-76.64208,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.60532,-76.64328,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.60533,-76.64218,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.60533,-76.64326,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.60701,-76.65336,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC264,1
2026,6,76233,DAGUA,ARO SUR CALI,3.60701,-76.65336,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.60778,-76.6429,2026-06-06,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61011,-76.65371,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.61011,-76.65372,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.61011,-76.65372,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61021,-76.65381,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61022,-76.65382,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.61036,-76.65399,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61036,-76.65402,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61037,-76.65406,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61037,-76.65406,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61037,-76.65406,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61038,-76.65406,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61095,-76.65443,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61097,-76.65444,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61103,-76.65448,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61106,-76.6547,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61153,-76.6565,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61153,-76.6565,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.61202,-76.65806,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6121,-76.65687,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61215,-76.65768,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.61215,-76.65768,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61454,-76.6613,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.61454,-76.6613,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC264,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61454,-76.6613,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61495,-76.70966,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61579,-76.66239,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,9
2026,6,76233,DAGUA,ARO SUR CALI,3.61579,-76.66239,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.61579,-76.66239,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.6161,-76.66203,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6161,-76.66203,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6161,-76.66203,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61611,-76.66275,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61611,-76.66275,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.61617,-76.66672,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.61793,-76.66094,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61793,-76.66094,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,4
2026,6,76233,DAGUA,ARO SUR CALI,3.61793,-76.66094,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61834,-76.6678,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61885,-76.66615,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.61885,-76.66615,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61997,-76.66834,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.61999,-76.66836,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.62074,-76.66275,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.62074,-76.66275,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.62192,-76.66074,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
