anio,fecha_visita,mes,codigo_dane,municipio,area_operativa,especie,categoria_visitas,seguimiento_3_visitas,estado_animal,numero_visita,dentro_10_dias,visitas
2026,2026-01-14,1,76275,FLORIDA,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-01-14,1,76275,FLORIDA,ARO SUR CALI,OTRO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,1
2026,2026-01-14,1,76400,LA UNION,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1,SI,1
2026,2026-01-14,1,76400,LA UNION,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,2
2026,2026-01-14,1,76400,LA UNION,ARO NORTE CARTAGO,SIN DATO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1,SI,1
2026,2026-01-14,1,76497,OBANDO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,2,SI,1
2026,2026-01-14,1,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,NO,2
2026,2026-01-14,1,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,NO,2
2026,2026-01-14,1,76828,TRUJILLO,ARO CENTRO TULUA,FELINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,NO,1
2026,2026-01-14,1,76828,TRUJILLO,ARO CENTRO TULUA,FELINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,1
2026,2026-01-14,1,76845,ULLOA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1,SI,1
2026,2026-01-14,1,76845,ULLOA,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,2,NO,1
2026,2026-01-14,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,NO,3
2026,2026-01-14,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,2
2026,2026-01-14,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,NO,1
2026,2026-01-14,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,SI,1
2026,2026-01-14,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,2
2026,2026-01-14,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,2
2026,2026-01-14,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,NO OBSERVADO,1,SI,1
2026,2026-01-14,1,76895,ZARZAL,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,1
2026,2026-01-15,1,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,3 O MÁS VISITAS,CUMPLE,SIN CLASIFICAR,3,SI,1
2026,2026-01-15,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,3,NO,1
2026,2026-01-15,1,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CON SIGNOS REPORTADOS,1,SI,1
2026,2026-01-15,1,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,2
2026,2026-01-15,1,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,SI,1
2026,2026-01-15,1,76126,CALIMA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-01-15,1,76306,GINEBRA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,CON SIGNOS REPORTADOS,1,NO,1
2026,2026-01-15,1,76306,GINEBRA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,1
2026,2026-01-15,1,76306,GINEBRA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-01-15,1,76306,GINEBRA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,1
2026,2026-01-15,1,76306,GINEBRA,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,2
2026,2026-01-15,1,76306,GINEBRA,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,1
2026,2026-01-15,1,76318,GUACARI,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,CON SIGNOS REPORTADOS,1,NO,1
2026,2026-01-15,1,76318,GUACARI,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,1
2026,2026-01-15,1,76318,GUACARI,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,CON SIGNOS REPORTADOS,1,SI,3
2026,2026-01-15,1,76318,GUACARI,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,CON SIGNOS REPORTADOS,2,NO,1
2026,2026-01-15,1,76318,GUACARI,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-01-15,1,76377,LA CUMBRE,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,4
2026,2026-01-15,1,76377,LA CUMBRE,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,2
2026,2026-01-15,1,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,2,NO,1
2026,2026-01-15,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,1
2026,2026-01-15,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-01-15,1,76736,SEVILLA,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,1
2026,2026-01-15,1,76823,TORO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-01-15,1,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1,SI,1
2026,2026-01-16,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,MUERTO,1,SI,1
2026,2026-01-16,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1,SI,3
2026,2026-01-16,1,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,3,SI,1
2026,2026-01-16,1,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,1
2026,2026-01-16,1,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,SI,1
2026,2026-01-16,1,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-01-16,1,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,2
2026,2026-01-16,1,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-01-16,1,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,CON SIGNOS REPORTADOS,1,NO,1
2026,2026-01-16,1,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,7
2026,2026-01-16,1,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,4
2026,2026-01-16,1,76233,DAGUA,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,3
2026,2026-01-16,1,76275,FLORIDA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,NO,1
2026,2026-01-16,1,76275,FLORIDA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,4
2026,2026-01-16,1,76275,FLORIDA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,1
2026,2026-01-16,1,76275,FLORIDA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-01-16,1,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,CON SIGNOS REPORTADOS,2,SI,1
2026,2026-01-16,1,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-01-16,1,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,PERDIDO O DESAPARECIDO,2,SI,2
2026,2026-01-16,1,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1,SI,1
2026,2026-01-16,1,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,2,SI,1
2026,2026-01-16,1,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,CUMPLE,PERDIDO O DESAPARECIDO,2,SI,2
2026,2026-01-16,1,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,CUMPLE,PERDIDO O DESAPARECIDO,3,SI,1
2026,2026-01-16,1,76275,FLORIDA,ARO SUR CALI,FELINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,CON SIGNOS REPORTADOS,1,SI,1
2026,2026-01-16,1,76400,LA UNION,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,NO OBSERVABLE,3,SI,1
2026,2026-01-16,1,76400,LA UNION,ARO NORTE CARTAGO,FELINO,3 O MÁS VISITAS,CUMPLE,NO OBSERVABLE,3,SI,1
2026,2026-01-16,1,76497,OBANDO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,3,SI,1
2026,2026-01-16,1,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,1
2026,2026-01-16,1,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,NO,2
2026,2026-01-16,1,76828,TRUJILLO,ARO CENTRO TULUA,FELINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,NO,2
2026,2026-01-16,1,76828,TRUJILLO,ARO CENTRO TULUA,OTRO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,1
2026,2026-01-18,1,76020,ALCALA,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,2,SI,2
2026,2026-01-19,1,76318,GUACARI,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,CON SIGNOS REPORTADOS,2,SI,3
2026,2026-01-19,1,76318,GUACARI,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,PERDIDO O DESAPARECIDO,2,SI,1
2026,2026-01-19,1,76400,LA UNION,ARO NORTE CARTAGO,SIN DATO,2 VISITAS,2 VISITAS,OBSERVADO SANO,2,SI,1
2026,2026-01-20,1,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,1
2026,2026-01-20,1,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,2
2026,2026-01-20,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1,NO,1
2026,2026-01-20,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,MUERTO,2,NO,1
2026,2026-01-20,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1,NO,1
2026,2026-01-20,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1,SI,1
2026,2026-01-20,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,2,NO,3
2026,2026-01-20,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,1,SI,1
2026,2026-01-20,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,FELINO,1 VISITA,1 VISITA,NO OBSERVADO,1,NO,1
2026,2026-01-20,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,FELINO,1 VISITA,1 VISITA,NO OBSERVADO,1,SI,1
2026,2026-01-20,1,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,1
2026,2026-01-20,1,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1,SI,1
2026,2026-01-20,1,76126,CALIMA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,3
2026,2026-01-20,1,76275,FLORIDA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,PERDIDO O DESAPARECIDO,2,SI,1
2026,2026-01-20,1,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,CON SIGNOS REPORTADOS,3,NO,1
2026,2026-01-20,1,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,PERDIDO O DESAPARECIDO,2,SI,1
2026,2026-01-20,1,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,2,SI,1
2026,2026-01-20,1,76275,FLORIDA,ARO SUR CALI,FELINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,CON SIGNOS REPORTADOS,2,SI,1
2026,2026-01-20,1,76275,FLORIDA,ARO SUR CALI,FELINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1,SI,1
2026,2026-01-20,1,76377,LA CUMBRE,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,CON SIGNOS REPORTADOS,1,NO,1
2026,2026-01-20,1,76377,LA CUMBRE,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,1
2026,2026-01-20,1,76377,LA CUMBRE,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,1
2026,2026-01-20,1,76377,LA CUMBRE,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-01-20,1,76400,LA UNION,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,NO,4
2026,2026-01-20,1,76400,LA UNION,ARO NORTE CARTAGO,FELINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,NO,1
2026,2026-01-20,1,76828,TRUJILLO,ARO CENTRO TULUA,FELINO,2 VISITAS,2 VISITAS,NO OBSERVABLE,1,SI,1
2026,2026-01-21,1,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1,NO,2
2026,2026-01-21,1,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,1
2026,2026-01-21,1,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,SI,1
2026,2026-01-21,1,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1,SI,1
2026,2026-01-21,1,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,2
2026,2026-01-21,1,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,2
2026,2026-01-21,1,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,3
2026,2026-01-21,1,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,3
2026,2026-01-21,1,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,2
2026,2026-01-21,1,76233,DAGUA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,NO,1
2026,2026-01-21,1,76233,DAGUA,ARO SUR CALI,OTRO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,1
2026,2026-01-21,1,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,CUMPLE,PERDIDO O DESAPARECIDO,3,SI,1
2026,2026-01-21,1,76275,FLORIDA,ARO SUR CALI,FELINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,2,SI,1
2026,2026-01-21,1,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,NO,1
2026,2026-01-21,1,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,5
2026,2026-01-21,1,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,1
2026,2026-01-21,1,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,1
2026,2026-01-21,1,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-01-21,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CON SIGNOS REPORTADOS,1,NO,1
2026,2026-01-21,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,NO,4
2026,2026-01-21,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,1
2026,2026-01-21,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,NO,3
2026,2026-01-21,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,2
2026,2026-01-21,1,76736,SEVILLA,ARO CENTRO TULUA,OTRO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-01-22,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,2,NO,1
2026,2026-01-22,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,3,NO,2
2026,2026-01-22,1,76250,EL DOVIO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,NO,1
2026,2026-01-22,1,76250,EL DOVIO,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,1
2026,2026-01-22,1,76497,OBANDO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,NO,1
2026,2026-01-22,1,76823,TORO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-01-22,1,76823,TORO,ARO NORTE CARTAGO,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-01-22,1,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,NO,2
2026,2026-01-22,1,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1,NO,4
2026,2026-01-23,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1,SI,1
2026,2026-01-23,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,2,SI,1
2026,2026-01-23,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,3,NO,1
2026,2026-01-23,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,2,SI,1
2026,2026-01-23,1,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,SI,1
2026,2026-01-23,1,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,SI,1
2026,2026-01-23,1,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,2,SI,1
2026,2026-01-23,1,76122,CAICEDONIA,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,1
2026,2026-01-23,1,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,NO,5
2026,2026-01-23,1,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1,NO,4
2026,2026-01-23,1,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,NO,3
2026,2026-01-23,1,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,NO,2
2026,2026-01-23,1,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,1 VISITA,1 VISITA,NO OBSERVADO,1,NO,1
2026,2026-01-23,1,76622,ROLDANILLO,ARO NORTE CARTAGO,OTRO,1 VISITA,1 VISITA,NO OBSERVABLE,1,NO,1
2026,2026-01-23,1,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,2
2026,2026-01-23,1,76828,TRUJILLO,ARO CENTRO TULUA,FELINO,2 VISITAS,2 VISITAS,NO OBSERVABLE,2,SI,1
2026,2026-01-23,1,76890,YOTOCO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,1
2026,2026-01-23,1,76890,YOTOCO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,2
2026,2026-01-23,1,76890,YOTOCO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-01-23,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1,NO,1
2026,2026-01-23,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CON SIGNOS REPORTADOS,1,SI,3
2026,2026-01-23,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,1
2026,2026-01-23,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,SI,1
2026,2026-01-23,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,1
2026,2026-01-23,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,3
2026,2026-01-23,1,76895,ZARZAL,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-01-24,1,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,NO,1
2026,2026-01-24,1,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,2
2026,2026-01-24,1,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,4
2026,2026-01-24,1,76233,DAGUA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,NO,1
2026,2026-01-24,1,76233,DAGUA,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,1
2026,2026-01-25,1,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-01-25,1,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1,SI,1
2026,2026-01-26,1,76020,ALCALA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,1
2026,2026-01-26,1,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,2
2026,2026-01-26,1,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,2
2026,2026-01-26,1,76400,LA UNION,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1,SI,1
2026,2026-01-26,1,76497,OBANDO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
